LeadId,LeadCode,FullName,Email,Phone,Company,LeadSourceId,LeadStageId,LeadStatusId,LeadScoringId,CountryId,CityRegionId,InterestedRegion,AssignedAgentId,Notes,IsActive,CreatedBy,CreatedOn,ModifiedBy,ModifiedOn
15328,LEAD15328,Robert Rogers,justindeleon@example.net,001-799-489-1390x89702,Jackson-Vaughn,5,3,1,4,5,3,New York,1,Notes,1,SYSTEM,2024-04-26 07:42:25.100301,,
15329,LEAD15329,Brenda Simmons,stephenhouston@example.com,947.451.1177x83081,"Green, Mccullough and Mack",6,3,4,1,7,10,London,6,Notes,1,SYSTEM,2025-03-30 07:42:25.100301,,
15330,LEAD15330,Rebecca Nelson,martinstephanie@example.org,(684)972-8294x983,Trujillo and Sons,5,2,4,2,2,7,New York,2,Notes,1,SYSTEM,2024-08-13 07:42:25.100301,,
15331,LEAD15331,Jody Brown,danielskristen@example.net,647.730.6020x725,"Monroe, Benson and Pugh",2,3,6,4,1,4,Dubai,2,Notes,1,SYSTEM,2025-03-20 07:42:25.100301,,
15332,LEAD15332,Carol Carpenter,kimberlyperkins@example.com,(864)274-6811x5724,George Group,2,3,3,1,4,9,Saudi Arabia,9,Notes,1,SYSTEM,2025-01-26 07:42:25.100301,,
15333,LEAD15333,Billy Herrera,matthew21@example.net,297-612-9854x15859,"Williamson, Benton and Sherman",4,2,6,4,3,1,Saudi Arabia,16,Notes,1,SYSTEM,2024-01-01 07:42:25.100301,,
15334,LEAD15334,William Duffy,aaronreyes@example.net,+1-548-632-3107x5910,Butler-Moore,6,1,10,4,4,4,New York,15,Notes,1,SYSTEM,2025-04-05 07:42:25.100301,,
15335,LEAD15335,Susan Hess,colejennifer@example.com,226-875-2717x870,Matthews-Mitchell,4,3,8,4,3,4,Mumbai,4,Notes,1,SYSTEM,2025-02-19 07:42:25.100301,,
15336,LEAD15336,Theresa Bennett,jeffrey07@example.com,+1-677-771-7811x06507,Young and Sons,6,3,7,4,5,7,London,9,Notes,1,SYSTEM,2025-09-08 07:42:25.100301,,
15337,LEAD15337,Mark Graham,zmarquez@example.net,(686)359-7261x5352,Willis Ltd,5,4,1,1,8,1,London,7,Notes,1,SYSTEM,2025-03-16 07:42:25.100301,,
15338,LEAD15338,Paula Ramirez,nathan03@example.org,(437)339-4309x8363,"Donovan, Wade and Carter",6,2,7,1,5,7,Dubai,4,Notes,1,SYSTEM,2023-11-18 07:42:25.100301,,
15339,LEAD15339,James Meadows,clarkjesus@example.net,762.369.6973,Davis PLC,6,2,2,4,5,9,Mumbai,20,Notes,1,SYSTEM,2023-10-20 07:42:25.100301,,
15340,LEAD15340,Bill Blankenship,matthewestrada@example.net,001-252-353-3583,Ferguson LLC,4,3,10,3,1,6,Dubai,6,Notes,1,SYSTEM,2025-07-13 07:42:25.100301,,
15341,LEAD15341,Jennifer Walton,cookmark@example.com,507.742.5202x99616,Robinson and Sons,2,1,4,2,6,3,Mumbai,3,Notes,1,SYSTEM,2025-06-28 07:42:25.100301,,
15342,LEAD15342,Cody Garrett,hweber@example.com,(407)509-0882x9599,Aguirre-Rodriguez,6,3,6,3,1,4,Saudi Arabia,19,Notes,1,SYSTEM,2023-12-17 07:42:25.100301,,
15343,LEAD15343,Jordan Davis,vperry@example.net,+1-801-774-5779x008,Miller and Sons,3,2,5,3,6,7,Mumbai,1,Notes,1,SYSTEM,2025-02-24 07:42:25.100301,,
15344,LEAD15344,Travis Oneal,angela61@example.com,(627)592-3781x23715,"Carr, Peterson and Perkins",1,3,2,3,8,2,Mumbai,15,Notes,1,SYSTEM,2023-10-09 07:42:25.100301,,
15345,LEAD15345,Brian Scott,kbaxter@example.com,+1-749-447-8768x27037,"Bowman, Cook and White",6,1,2,2,2,10,New York,17,Notes,1,SYSTEM,2023-10-09 07:42:25.100301,,
15346,LEAD15346,Donald Holland,jeffrey42@example.org,6045019833,Clark Group,1,2,8,4,3,3,Saudi Arabia,8,Notes,1,SYSTEM,2024-06-07 07:42:25.100301,,
15347,LEAD15347,Jacob Stewart,lisa93@example.com,880.965.7598,Robinson Ltd,1,2,6,4,4,3,Mumbai,14,Notes,1,SYSTEM,2025-09-08 07:42:25.100301,,
15348,LEAD15348,Tammy Johnson,gonzalezjaime@example.org,001-673-472-2353x77820,Phillips-Mitchell,6,4,10,3,8,6,Saudi Arabia,1,Notes,1,SYSTEM,2025-05-18 07:42:25.100301,,
15349,LEAD15349,Emily Griffith,tinafischer@example.net,869.382.4737x333,Reed-Figueroa,5,1,1,3,2,5,London,16,Notes,1,SYSTEM,2024-08-03 07:42:25.100301,,
15350,LEAD15350,Wendy Davis,phillipclark@example.net,463.353.2394x849,Cox PLC,1,1,10,1,2,7,Dubai,20,Notes,1,SYSTEM,2023-11-28 07:42:25.100301,,
15351,LEAD15351,Elizabeth Ashley,bonniehumphrey@example.com,819.789.4471x982,"Avery, Martin and Cruz",3,1,9,3,3,8,New York,16,Notes,1,SYSTEM,2024-05-29 07:42:25.100301,,
15352,LEAD15352,Tara Martinez,jamesscott@example.org,329-954-1838x28084,"Craig, Smith and Vazquez",1,3,4,1,5,9,New York,9,Notes,1,SYSTEM,2024-10-01 07:42:25.100301,,
15353,LEAD15353,Andrew Rodriguez,irwinbenjamin@example.org,(960)634-2280x698,"Collins, Rodgers and Hernandez",4,2,8,4,1,1,Saudi Arabia,5,Notes,1,SYSTEM,2024-12-07 07:42:25.100301,,
15354,LEAD15354,Connor Key,mjacobson@example.com,821-614-4177x56987,"Castillo, Warren and Davenport",5,4,6,2,4,10,London,6,Notes,1,SYSTEM,2023-11-02 07:42:25.100301,,
15355,LEAD15355,Jeffery Farley,allenjeffrey@example.com,(552)344-9949x91196,"Cunningham, Mayo and Moyer",2,3,7,2,5,3,London,18,Notes,1,SYSTEM,2024-08-10 07:42:25.100301,,
15356,LEAD15356,Mark Moore,cristinaclark@example.net,4935643086,Weber-Dunn,6,3,8,4,6,6,London,14,Notes,1,SYSTEM,2025-01-07 07:42:25.100301,,
15357,LEAD15357,Gabrielle Gordon,reginawells@example.net,369-448-9551x17998,"Sullivan, Robertson and Robertson",5,1,5,4,2,8,Dubai,10,Notes,1,SYSTEM,2025-07-17 07:42:25.100301,,
15358,LEAD15358,Janet Wilkins,ivargas@example.net,967-969-7106,Ramirez-Mendoza,3,3,4,3,2,2,Mumbai,17,Notes,1,SYSTEM,2025-04-13 07:42:25.100301,,
15359,LEAD15359,Amy Fuller,christopher25@example.org,5825912309,Hall and Sons,5,1,7,2,8,6,Saudi Arabia,1,Notes,1,SYSTEM,2025-01-29 07:42:25.100301,,
15360,LEAD15360,David Li,mark79@example.org,(352)204-4732,"Benjamin, Bell and Reynolds",2,3,9,3,6,3,Dubai,10,Notes,1,SYSTEM,2024-07-01 07:42:25.100301,,
15361,LEAD15361,Brandon Schneider,hallchristopher@example.com,001-698-894-2991x16014,"Reynolds, Martinez and Rivera",4,4,8,2,7,4,Saudi Arabia,13,Notes,1,SYSTEM,2025-05-18 07:42:25.100301,,
15362,LEAD15362,Christina George,michelledawson@example.org,(579)933-1168,Burke Inc,5,4,1,1,4,6,Mumbai,3,Notes,1,SYSTEM,2023-12-20 07:42:25.100301,,
15363,LEAD15363,Rita Harmon,yanglisa@example.net,+1-422-277-0662x15972,Mooney Group,4,2,8,2,2,2,Mumbai,18,Notes,1,SYSTEM,2025-09-23 07:42:25.100301,,
15364,LEAD15364,Denise Carter,gpeterson@example.net,(506)337-9055x4034,Hill and Sons,1,2,5,1,2,9,Mumbai,12,Notes,1,SYSTEM,2025-04-07 07:42:25.100301,,
15365,LEAD15365,Mitchell Maxwell,hjohnson@example.org,319.815.9852x2588,"Smith, Romero and Boyd",5,4,10,3,5,6,Mumbai,2,Notes,1,SYSTEM,2024-03-15 07:42:25.100301,,
15366,LEAD15366,Jack Castro,jay04@example.org,+1-730-333-4005,"Salinas, Archer and Schmitt",4,3,9,2,8,7,Saudi Arabia,1,Notes,1,SYSTEM,2025-07-01 07:42:25.100301,,
15367,LEAD15367,Mary Fernandez,christophergarcia@example.net,8238949831,Miller Ltd,3,1,1,4,1,5,Saudi Arabia,4,Notes,1,SYSTEM,2025-04-21 07:42:25.100301,,
15368,LEAD15368,Adam Vaughan,jeffersonlaurie@example.org,566.955.6809x8219,Morris-Rodgers,3,3,10,3,6,6,Dubai,3,Notes,1,SYSTEM,2024-07-02 07:42:25.100301,,
15369,LEAD15369,Thomas Davidson,thomassimon@example.com,+1-285-268-8409x6179,"Gray, Adams and Johnson",1,2,6,4,4,9,New York,11,Notes,1,SYSTEM,2025-01-10 07:42:25.100301,,
15370,LEAD15370,Jessica Smith,jeannepowell@example.com,+1-467-537-1308x434,Wheeler LLC,4,1,3,1,4,8,London,7,Notes,1,SYSTEM,2025-06-10 07:42:25.100301,,
15371,LEAD15371,Alex Barnes,eric47@example.org,+1-340-518-1290x161,Banks-Liu,4,1,4,4,7,4,Mumbai,15,Notes,1,SYSTEM,2024-11-10 07:42:25.100301,,
15372,LEAD15372,Phyllis Garcia,kingnicolas@example.org,(815)713-1362,"Lee, Hoover and Johnson",4,4,5,2,6,1,London,14,Notes,1,SYSTEM,2024-04-07 07:42:25.100301,,
15373,LEAD15373,Nicole Ramsey,leonardtaylor@example.org,708-265-3661,"Watson, Simpson and Cole",6,1,7,4,7,10,New York,18,Notes,1,SYSTEM,2025-03-29 07:42:25.100301,,
15374,LEAD15374,Sara Anderson,hunterallison@example.com,001-203-954-2667x987,Foley-Oconnor,5,1,9,3,6,2,Mumbai,12,Notes,1,SYSTEM,2024-01-13 07:42:25.100301,,
15375,LEAD15375,Caroline Robertson,xkelly@example.org,+1-354-969-5919x52217,Schneider Group,4,3,1,1,8,7,Mumbai,18,Notes,1,SYSTEM,2024-05-02 07:42:25.100301,,
15376,LEAD15376,Wendy Lopez,xturner@example.net,(786)880-7801,"Moss, Shelton and David",3,1,4,4,4,5,New York,4,Notes,1,SYSTEM,2024-04-30 07:42:25.100301,,
15377,LEAD15377,Christopher Morales,simpsonbarbara@example.org,001-485-522-0973,Barrera-Shaw,1,4,7,3,2,9,Saudi Arabia,11,Notes,1,SYSTEM,2024-02-21 07:42:25.100301,,
15378,LEAD15378,Stephen Oneal,pwright@example.net,+1-247-835-1780x2186,"Alexander, Jackson and Mccarty",3,1,6,1,6,7,New York,3,Notes,1,SYSTEM,2025-08-01 07:42:25.100301,,
15379,LEAD15379,Michael Olson,casey72@example.net,+1-415-491-7175,"Nguyen, Jacobs and Khan",6,1,5,2,5,4,New York,10,Notes,1,SYSTEM,2025-06-13 07:42:25.100301,,
15380,LEAD15380,Scott Olson,jwilliams@example.net,806-322-0436,James-Thomas,5,3,9,4,7,4,Saudi Arabia,2,Notes,1,SYSTEM,2024-08-10 07:42:25.100301,,
15381,LEAD15381,Michele Guzman,alexandra62@example.org,877.844.5489x176,Cisneros-Powers,4,2,3,1,3,1,Saudi Arabia,6,Notes,1,SYSTEM,2024-05-14 07:42:25.100301,,
15382,LEAD15382,Vanessa Montes,mileseric@example.com,543.905.6486,Johnson-Palmer,2,4,2,3,3,9,London,15,Notes,1,SYSTEM,2024-03-27 07:42:25.100301,,
15383,LEAD15383,Timothy Beltran,ortegacathy@example.org,001-364-837-2379x95358,Hayes-Garza,5,1,7,2,1,10,Dubai,5,Notes,1,SYSTEM,2024-07-19 07:42:25.100301,,
15384,LEAD15384,Melissa Williams,stacey93@example.net,+1-365-240-4765,Hall Group,4,2,10,3,6,9,Mumbai,9,Notes,1,SYSTEM,2025-08-08 07:42:25.100301,,
15385,LEAD15385,Matthew Hill,angelakelly@example.com,6516646315,Gomez Ltd,2,1,1,1,7,2,London,17,Notes,1,SYSTEM,2023-12-19 07:42:25.100301,,
15386,LEAD15386,Hannah Santiago,jacquelinejames@example.org,911-692-9565,Yang Group,4,4,5,2,8,4,New York,3,Notes,1,SYSTEM,2025-07-20 07:42:25.100301,,
15387,LEAD15387,Ronald Jenkins,jerrytaylor@example.com,867.867.6633,Patrick-Miller,3,3,6,4,5,8,New York,20,Notes,1,SYSTEM,2025-03-04 07:42:25.100301,,
15388,LEAD15388,Andrea Chavez,brentwilliams@example.org,001-638-770-2644x363,Haynes-Harvey,6,3,4,2,2,9,London,1,Notes,1,SYSTEM,2024-09-01 07:42:25.100301,,
15389,LEAD15389,Joseph Kelley,pattersonjason@example.com,+1-733-837-8754x431,"Flores, Krause and Ortiz",2,2,5,3,3,7,New York,9,Notes,1,SYSTEM,2024-06-11 07:42:25.100301,,
15390,LEAD15390,Carolyn Murphy,jenniferjenkins@example.org,8772087808,Carter LLC,1,3,5,2,6,2,Mumbai,2,Notes,1,SYSTEM,2025-03-22 07:42:25.100301,,
15391,LEAD15391,Perry Foster,hernandezmatthew@example.org,(420)404-8238x4741,Bryant-Sanchez,6,1,4,2,8,10,Saudi Arabia,18,Notes,1,SYSTEM,2024-01-27 07:42:25.100301,,
15392,LEAD15392,Olivia Rodriguez,ubryant@example.org,(737)501-1623x271,Davis Group,3,1,3,3,2,8,Saudi Arabia,17,Notes,1,SYSTEM,2024-03-29 07:42:25.100301,,
15393,LEAD15393,Christopher Mcdonald,leedaniel@example.net,367.718.3062x40800,Fisher Inc,6,2,6,4,5,3,Mumbai,18,Notes,1,SYSTEM,2024-04-17 07:42:25.100301,,
15394,LEAD15394,Craig Banks,wgross@example.org,500-984-6873,"Molina, Valdez and Thompson",1,3,2,4,2,8,Dubai,10,Notes,1,SYSTEM,2025-01-15 07:42:25.100301,,
15395,LEAD15395,Zachary Ferguson,jonesrodney@example.org,(468)588-1660,Roach LLC,2,4,1,3,3,4,New York,1,Notes,1,SYSTEM,2025-04-13 07:42:25.100301,,
15396,LEAD15396,Wendy Cantrell,millskelly@example.com,001-494-663-0772,Smith-Gutierrez,4,2,7,2,7,6,Mumbai,11,Notes,1,SYSTEM,2024-08-17 07:42:25.100301,,
15397,LEAD15397,Anna Johnson,mjackson@example.com,+1-863-802-8314,Castillo-Diaz,2,2,10,1,4,7,Mumbai,20,Notes,1,SYSTEM,2025-04-26 07:42:25.100301,,
15398,LEAD15398,Timothy Lopez,wochoa@example.com,(754)492-5007x70935,Savage-Weiss,3,3,6,4,6,6,Saudi Arabia,5,Notes,1,SYSTEM,2023-11-13 07:42:25.100301,,
15399,LEAD15399,Kayla Smith,hfitzpatrick@example.org,851.582.7256,Cordova-Tucker,3,4,2,1,8,10,London,5,Notes,1,SYSTEM,2025-09-18 07:42:25.100301,,
15400,LEAD15400,Terry Sparks,lbranch@example.org,269.731.5338,Simmons Ltd,4,3,2,3,8,5,London,6,Notes,1,SYSTEM,2024-08-08 07:42:25.100301,,
15401,LEAD15401,Brian Peterson,jordan84@example.net,538-811-6960,Archer-James,5,1,9,2,3,1,Dubai,7,Notes,1,SYSTEM,2024-11-09 07:42:25.100301,,
15402,LEAD15402,Michelle Taylor,zpatton@example.com,4128585472,"Craig, Cook and Coleman",1,2,10,4,8,9,Mumbai,14,Notes,1,SYSTEM,2024-12-21 07:42:25.100301,,
15403,LEAD15403,Krystal Romero,taylorcurtis@example.com,001-256-454-3493x7105,"Wood, Hudson and Mahoney",1,2,7,3,8,3,Dubai,10,Notes,1,SYSTEM,2024-01-20 07:42:25.100301,,
15404,LEAD15404,Thomas Spears,dfuller@example.net,001-245-432-5476x3847,Duran Ltd,2,2,9,4,1,4,Dubai,16,Notes,1,SYSTEM,2025-03-14 07:42:25.100301,,
15405,LEAD15405,Anthony Huber,paulsparks@example.net,001-934-504-5743x572,Reed Group,5,1,10,3,2,4,New York,11,Notes,1,SYSTEM,2025-01-10 07:42:25.100301,,
15406,LEAD15406,Frederick Peterson,dwade@example.net,+1-622-707-0512x3358,Torres-Simmons,1,4,8,3,4,7,Saudi Arabia,4,Notes,1,SYSTEM,2024-11-14 07:42:25.100301,,
15407,LEAD15407,Ashley Spencer,pmiller@example.com,250.418.7339,Oneill-Johnston,5,4,1,3,7,2,London,2,Notes,1,SYSTEM,2023-10-19 07:42:25.100301,,
15408,LEAD15408,Ivan Miller,zamoramichael@example.net,616-905-3849x261,Baker-Long,4,1,8,2,5,8,London,5,Notes,1,SYSTEM,2025-07-26 07:42:25.100301,,
15409,LEAD15409,Brian Peck,jcastaneda@example.net,869-349-2079x6210,"Robinson, Smith and Moore",5,3,10,3,4,9,New York,9,Notes,1,SYSTEM,2024-06-05 07:42:25.100301,,
15410,LEAD15410,Elizabeth Hoover,zfields@example.net,(777)552-3934,Simpson LLC,3,1,7,3,4,5,London,13,Notes,1,SYSTEM,2023-11-22 07:42:25.100301,,
15411,LEAD15411,Elizabeth Carson,melissa12@example.com,(308)407-6630,"Durham, Garza and Valentine",2,4,2,3,2,9,London,5,Notes,1,SYSTEM,2024-11-20 07:42:25.100301,,
15412,LEAD15412,Kelly Gray,andre86@example.com,+1-563-518-9556x022,Henry-Mason,6,4,7,1,7,9,London,10,Notes,1,SYSTEM,2025-08-03 07:42:25.100301,,
15413,LEAD15413,Eric Jones,wbaker@example.com,(386)571-4184x573,"Jones, Schmitt and Sims",1,1,6,3,3,4,Saudi Arabia,7,Notes,1,SYSTEM,2024-04-16 07:42:25.100301,,
15414,LEAD15414,Nancy Simmons,brandonlivingston@example.net,367.620.5490x7236,Robinson Group,4,3,4,4,8,2,Mumbai,8,Notes,1,SYSTEM,2024-10-15 07:42:25.100301,,
15415,LEAD15415,Dana Jones,warneremma@example.net,609.863.4360x36033,"Ramirez, Holder and Hines",6,2,10,1,8,8,Saudi Arabia,1,Notes,1,SYSTEM,2024-11-16 07:42:25.100301,,
15416,LEAD15416,Dorothy Leach,leeeric@example.org,762-482-3518x504,Zimmerman Ltd,2,2,2,4,5,3,London,15,Notes,1,SYSTEM,2024-09-19 07:42:25.100301,,
15417,LEAD15417,John James,patriciagonzalez@example.net,463.495.6861x848,Flynn PLC,3,4,4,3,5,7,London,9,Notes,1,SYSTEM,2025-04-28 07:42:25.100301,,
15418,LEAD15418,Sharon Jones,hvalencia@example.org,+1-684-863-4579x3950,Green-Stewart,3,3,4,2,4,8,New York,6,Notes,1,SYSTEM,2023-10-05 07:42:25.100301,,
15419,LEAD15419,Susan Farmer,brice@example.net,(403)713-6585,Ross-Jefferson,6,3,8,3,5,10,Saudi Arabia,1,Notes,1,SYSTEM,2024-06-13 07:42:25.100301,,
15420,LEAD15420,Edward Christian,jonespaula@example.net,506-515-5806x462,Miller and Sons,6,4,2,3,5,9,Dubai,12,Notes,1,SYSTEM,2024-02-10 07:42:25.100301,,
15421,LEAD15421,Victoria Miller,perezashley@example.net,835.664.5016,"Lee, Johnston and Maxwell",6,1,4,4,6,5,Saudi Arabia,3,Notes,1,SYSTEM,2023-12-10 07:42:25.100301,,
15422,LEAD15422,Kristin Patel,stacy08@example.com,641-308-0575,"Spencer, Calhoun and Cabrera",3,4,1,1,5,7,Saudi Arabia,9,Notes,1,SYSTEM,2025-02-06 07:42:25.100301,,
15423,LEAD15423,Melinda Austin,amy03@example.com,339-311-4772,"Norman, Mitchell and Dougherty",2,2,10,4,8,8,New York,7,Notes,1,SYSTEM,2025-07-10 07:42:25.100301,,
15424,LEAD15424,Heidi Jenkins,acostalindsey@example.com,(901)528-9893x516,"Middleton, Thompson and Whitney",1,2,8,2,4,4,London,4,Notes,1,SYSTEM,2025-05-17 07:42:25.100301,,
15425,LEAD15425,Samantha Nelson,amyjames@example.net,655-613-5150x499,Bishop-Smith,4,4,4,4,8,9,London,4,Notes,1,SYSTEM,2024-08-18 07:42:25.100301,,
15426,LEAD15426,Michael Carter,hernandezrhonda@example.com,001-206-698-5789x77050,"Zuniga, Orr and Allen",1,1,10,1,3,6,London,3,Notes,1,SYSTEM,2024-09-08 07:42:25.100301,,
15427,LEAD15427,Justin Hill,andres92@example.com,001-569-483-7128x28791,"Hodge, Johnson and Moreno",5,2,10,3,6,6,Dubai,5,Notes,1,SYSTEM,2024-03-10 07:42:25.100301,,
15428,LEAD15428,Eric Werner,stevepena@example.net,+1-778-660-9402x6605,Jackson-Jones,6,4,10,1,7,8,Saudi Arabia,15,Notes,1,SYSTEM,2024-01-12 07:42:25.100301,,
15429,LEAD15429,Richard Cox,jennifer08@example.com,799.568.9669,Ballard Inc,5,4,6,3,6,7,New York,16,Notes,1,SYSTEM,2024-01-07 07:42:25.100301,,
15430,LEAD15430,Mariah Gray,theresacox@example.net,001-209-831-5136x602,Freeman-Lester,6,4,1,2,3,1,Saudi Arabia,2,Notes,1,SYSTEM,2024-12-22 07:42:25.100301,,
15431,LEAD15431,Daniel Dickerson,jeffreycarson@example.com,587.870.6752x34010,"Salazar, Melton and Wilson",1,2,6,2,5,6,New York,20,Notes,1,SYSTEM,2025-01-05 07:42:25.100301,,
15432,LEAD15432,Stephanie Miles,qwilson@example.org,393-209-0971,Taylor-Fuentes,3,4,10,4,4,7,Dubai,17,Notes,1,SYSTEM,2025-05-01 07:42:25.100301,,
15433,LEAD15433,Rachel Morris,hcollier@example.com,(869)354-7345x25459,Thomas-Gonzalez,3,4,1,1,7,3,Dubai,3,Notes,1,SYSTEM,2024-03-28 07:42:25.100301,,
15434,LEAD15434,Mary Cook,amy47@example.net,+1-914-992-9934x299,"Sullivan, Larson and Garcia",3,4,7,2,8,10,New York,4,Notes,1,SYSTEM,2023-10-30 07:42:25.100301,,
15435,LEAD15435,Whitney Kelley,montgomeryamanda@example.org,001-282-440-6236,Thomas-Maxwell,4,3,1,3,5,2,London,4,Notes,1,SYSTEM,2025-08-14 07:42:25.100301,,
15436,LEAD15436,Christine Barber,sydneyprice@example.net,799.548.0742,Jackson PLC,5,3,2,1,4,4,London,18,Notes,1,SYSTEM,2024-11-06 07:42:25.100301,,
15437,LEAD15437,Tina Johnson MD,ljordan@example.com,285.993.4836x1543,Rodriguez-Wells,1,1,5,1,1,5,London,13,Notes,1,SYSTEM,2025-03-27 07:42:25.100301,,
15438,LEAD15438,Melissa Taylor,joewheeler@example.com,615-489-2501x640,Farmer Inc,3,2,3,1,3,8,Mumbai,5,Notes,1,SYSTEM,2025-08-01 07:42:25.100301,,
15439,LEAD15439,Lisa Oneal,kevinhall@example.org,001-792-968-2839x67023,Watkins-Collins,4,4,9,1,2,2,New York,15,Notes,1,SYSTEM,2024-04-24 07:42:25.100301,,
15440,LEAD15440,Eric Williams,aguilareric@example.com,430.946.4470,Wilson Group,5,4,6,4,3,2,Saudi Arabia,1,Notes,1,SYSTEM,2025-02-20 07:42:25.100301,,
15441,LEAD15441,Brian Reeves,johnsonmary@example.com,698.838.4769x4694,Michael LLC,6,4,4,4,1,10,Dubai,11,Notes,1,SYSTEM,2024-10-08 07:42:25.100301,,
15442,LEAD15442,Jacob French,wardvirginia@example.com,371.516.9813,"Rodriguez, Alvarado and Martin",4,1,9,1,4,8,Dubai,9,Notes,1,SYSTEM,2025-05-10 07:42:25.100301,,
15443,LEAD15443,Brian Higgins,sherry12@example.org,6536611357,Brown PLC,3,2,9,4,4,7,Mumbai,16,Notes,1,SYSTEM,2024-11-30 07:42:25.100301,,
15444,LEAD15444,Scott Campbell,josephadams@example.org,268.307.2618x311,Hamilton-Rios,5,1,8,1,7,8,Mumbai,11,Notes,1,SYSTEM,2024-07-28 07:42:25.100301,,
15445,LEAD15445,John Sanchez,abbottcheryl@example.com,001-274-516-9044x088,"Mcdaniel, Patterson and Turner",5,2,5,4,4,9,Dubai,1,Notes,1,SYSTEM,2024-05-04 07:42:25.100301,,
15446,LEAD15446,Jesse Morgan,uwebster@example.org,(894)378-2659,"Thomas, Freeman and Hebert",6,4,5,1,1,3,New York,16,Notes,1,SYSTEM,2024-08-13 07:42:25.100301,,
15447,LEAD15447,Angela Hill,kathleenmiller@example.org,202.888.9328,Thomas-Wood,4,4,10,1,2,10,Saudi Arabia,19,Notes,1,SYSTEM,2024-02-02 07:42:25.100301,,
15448,LEAD15448,Dylan Chen,saracruz@example.net,629-630-9100,Salas-Leonard,4,1,7,3,5,7,Saudi Arabia,9,Notes,1,SYSTEM,2025-01-17 07:42:25.100301,,
15449,LEAD15449,Maria Mueller,matthewodom@example.org,9948517000,Proctor-Davis,1,2,9,3,3,6,London,19,Notes,1,SYSTEM,2024-09-27 07:42:25.100301,,
15450,LEAD15450,Wanda Petty,joshuahenderson@example.net,001-201-788-9941x2260,"Reyes, Torres and Holmes",3,2,7,1,8,9,Dubai,8,Notes,1,SYSTEM,2024-12-02 07:42:25.100301,,
15451,LEAD15451,Patricia Serrano,garciakatherine@example.com,630.529.5105,Lee-Daugherty,5,4,8,3,8,7,New York,6,Notes,1,SYSTEM,2024-03-14 07:42:25.100301,,
15452,LEAD15452,Autumn Burnett,lwilliams@example.org,+1-980-894-7686x11570,Sexton-Mcdonald,3,4,7,1,5,6,Dubai,20,Notes,1,SYSTEM,2024-01-14 07:42:25.100301,,
15453,LEAD15453,Tracy Robinson,lauren54@example.org,001-435-340-5958x1521,Crawford-Parker,6,3,7,4,4,7,New York,13,Notes,1,SYSTEM,2024-11-27 07:42:25.100301,,
15454,LEAD15454,Adam Taylor,yzamora@example.org,001-877-801-1529x57391,Taylor Group,1,4,4,1,8,4,Dubai,4,Notes,1,SYSTEM,2024-09-13 07:42:25.100301,,
15455,LEAD15455,Mark Arnold,deborah85@example.org,(577)628-5806x53524,Taylor-Jones,5,4,1,2,8,10,Mumbai,9,Notes,1,SYSTEM,2024-04-30 07:42:25.100301,,
15456,LEAD15456,Jennifer Simmons,christophertran@example.net,790.263.9928x16429,Parker-Mann,4,4,7,2,7,10,New York,20,Notes,1,SYSTEM,2024-04-21 07:42:25.100301,,
15457,LEAD15457,Jerry Butler,patricia21@example.com,+1-523-600-9859,"Griffin, Aguilar and Davis",4,2,3,4,6,1,Mumbai,17,Notes,1,SYSTEM,2024-12-10 07:42:25.100301,,
15458,LEAD15458,Joseph Baxter,diazjasmine@example.org,505-254-0501,"Garrett, Willis and Kim",3,4,9,4,7,3,Mumbai,3,Notes,1,SYSTEM,2025-03-25 07:42:25.100301,,
15459,LEAD15459,Zachary Watson,ashley54@example.net,857.677.9474x9301,"Alexander, Nelson and King",1,2,5,1,5,6,Mumbai,10,Notes,1,SYSTEM,2024-03-26 07:42:25.100301,,
15460,LEAD15460,Denise Chavez,yvonnepeterson@example.org,431-688-3421x5071,Robinson PLC,3,3,8,1,5,1,New York,8,Notes,1,SYSTEM,2024-09-17 07:42:25.100301,,
15461,LEAD15461,Lisa Robles,imorris@example.com,445-752-6684x8917,Lara Inc,5,3,4,4,3,3,New York,18,Notes,1,SYSTEM,2024-12-15 07:42:25.100301,,
15462,LEAD15462,Linda Sanchez,josephnorton@example.net,5354143260,"Washington, Ponce and Munoz",1,4,5,2,6,1,Saudi Arabia,9,Notes,1,SYSTEM,2024-01-30 07:42:25.100301,,
15463,LEAD15463,Jon Todd,bhamilton@example.org,(253)484-0413,"Diaz, Thomas and Guzman",3,4,7,2,5,2,New York,2,Notes,1,SYSTEM,2023-12-26 07:42:25.100301,,
15464,LEAD15464,Antonio Fuller,jeremy09@example.org,316.924.3447x462,"Webb, Clark and Smith",5,2,7,2,1,6,Mumbai,20,Notes,1,SYSTEM,2025-07-30 07:42:25.100301,,
15465,LEAD15465,Michael Crawford,kwarner@example.com,681-449-0105x9510,"Winters, Hansen and Maynard",1,4,3,3,3,2,Mumbai,18,Notes,1,SYSTEM,2024-02-02 07:42:25.100301,,
15466,LEAD15466,Samuel Russell,thomassteven@example.net,5096879888,Barnett-Singh,6,1,1,1,5,4,Saudi Arabia,6,Notes,1,SYSTEM,2025-08-06 07:42:25.100301,,
15467,LEAD15467,Phillip Clark,qmendoza@example.com,(606)485-8049x6772,Mclean Group,6,4,6,2,2,9,New York,13,Notes,1,SYSTEM,2025-04-08 07:42:25.100301,,
